case,n,m,r,threads,version,best,average,worst
18,1000,10,100,8,6,234960,302073,440309
18,1000,10,100,8,7,898,1039,1206
18,1000,10,100,8,8,222875,621410,3648332
18,1000,10,100,8,9,222138,476809,2200620
18,1000,10,100,8,10,235449,308734,505396
18,1000,10,100,8,11,240766,297298,355465
18,1000,10,100,8,12,216251,306541,372865
18,1000,10,100,8,13,40134,48629,57505
18,1000,10,100,8,14,7668,8217,8623
18,1000,10,100,8,15,7942,8370,8921
18,1000,10,100,8,16,7821,8184,10728
18,1000,10,100,8,17,7718,8111,8457
18,1000,10,100,9,0,3979,5039,5410
18,1000,10,100,9,1,948,1071,1364
18,1000,10,100,9,2,1040,1120,1182
18,1000,10,100,9,3,301196,433606,1023599
18,1000,10,100,9,4,328363,382109,442763
18,1000,10,100,9,5,816,906,1024
18,1000,10,100,9,6,334544,417158,477712
18,1000,10,100,9,7,843,938,1068
18,1000,10,100,9,8,329837,417831,578276
18,1000,10,100,9,9,296670,414677,632765
18,1000,10,100,9,10,325403,416575,749405
18,1000,10,100,9,11,317183,369058,446392
18,1000,10,100,9,12,324317,387286,485408
18,1000,10,100,9,13,49438,51596,53696
18,1000,10,100,9,14,7384,7913,10727
18,1000,10,100,9,15,6832,8263,13983
18,1000,10,100,9,16,6780,7164,7400
18,1000,10,100,9,17,7063,7431,7672
18,1000,10,100,10,0,4910,5227,5662
18,1000,10,100,10,1,882,1164,1650
18,1000,10,100,10,2,932,1204,1704
18,1000,10,100,10,3,343430,624136,1318601
18,1000,10,100,10,4,357143,644886,1695410
18,1000,10,100,10,5,748,1046,1576
18,1000,10,100,10,6,341264,512519,815313
18,1000,10,100,10,7,814,1017,1508
18,1000,10,100,10,8,348065,481975,732580
18,1000,10,100,10,9,360636,486968,985927
18,1000,10,100,10,10,353173,576163,1588302
18,1000,10,100,10,11,350967,462477,633616
18,1000,10,100,10,12,343624,535896,818994
18,1000,10,100,10,13,50611,56984,80837
18,1000,10,100,10,14,6564,8104,13589
18,1000,10,100,10,15,6610,7366,10970
18,1000,10,100,10,16,6117,6843,9598
18,1000,10,100,10,17,6462,7241,11067
18,1000,10,100,11,0,4934,5292,5676
18,1000,10,100,11,1,815,1113,1572
18,1000,10,100,11,2,890,1121,1589
18,1000,10,100,11,3,369588,531602,1031508
18,1000,10,100,11,4,394851,1001803,3663450
18,1000,10,100,11,5,689,1054,1687
18,1000,10,100,11,6,378811,756337,1390004
18,1000,10,100,11,7,769,1177,1558
18,1000,10,100,11,8,387470,577220,1053776
18,1000,10,100,11,9,378426,541800,1046243
18,1000,10,100,11,10,371919,546816,957973
18,1000,10,100,11,11,371746,530418,903655
18,1000,10,100,11,12,371919,598372,1058919
18,1000,10,100,11,13,53548,63498,80262
18,1000,10,100,11,14,6172,7819,10442
18,1000,10,100,11,15,6044,7881,10574
18,1000,10,100,11,16,5836,7417,11000
18,1000,10,100,11,17,6190,7884,10740
18,1000,10,100,12,0,4414,4731,5210
18,1000,10,100,12,1,867,1163,1296
18,1000,10,100,12,2,1164,1304,1490
18,1000,10,100,12,3,435671,546178,762791
18,1000,10,100,12,4,688239,989156,1208376
18,1000,10,100,12,5,1134,1284,1490
18,1000,10,100,12,6,677741,1257191,3512614
18,1000,10,100,12,7,1157,1308,1567
18,1000,10,100,12,8,678011,1080705,2154172
18,1000,10,100,12,9,677806,944576,1177107
18,1000,10,100,12,10,697579,953150,1577892
18,1000,10,100,12,11,681289,875035,1419573
18,1000,10,100,12,12,681646,910621,1262837
18,1000,10,100,12,13,74736,80362,84823
18,1000,10,100,12,14,5230,8223,9852
18,1000,10,100,12,15,5562,8213,9487
18,1000,10,100,12,16,26727,29035,33962
18,1000,10,100,12,17,5308,7958,9533
19,1000,10,1000,1,0,25543,33640,52722
19,1000,10,1000,1,1,33292,41267,64493
19,1000,10,1000,1,2,34191,40170,63587
19,1000,10,1000,1,3,278273,313450,338683
19,1000,10,1000,1,4,302768,326245,368990
19,1000,10,1000,1,5,37001,42677,49487
19,1000,10,1000,1,6,280437,303144,333832
19,1000,10,1000,1,7,33131,38230,49174
19,1000,10,1000,1,8,442029,494852,577388
19,1000,10,1000,1,9,437319,495889,605745
19,1000,10,1000,1,10,449232,508050,593187
19,1000,10,1000,1,11,422363,471286,564756
19,1000,10,1000,1,12,294531,326288,382752
19,1000,10,1000,1,13,174685,190057,229291
19,1000,10,1000,1,14,205102,226803,268263
19,1000,10,1000,1,15,196211,222337,251870
19,1000,10,1000,1,16,229672,259288,303349
19,1000,10,1000,1,17,215052,233134,261264
19,1000,10,1000,2,0,26235,31084,42378
19,1000,10,1000,2,1,17517,22148,26989
19,1000,10,1000,2,2,16029,22588,37199
19,1000,10,1000,2,3,707684,908748,1253090
19,1000,10,1000,2,4,732555,871810,1117980
19,1000,10,1000,2,5,20388,25823,29233
19,1000,10,1000,2,6,754146,884218,1052014
19,1000,10,1000,2,7,17346,23356,37403
19,1000,10,1000,2,8,680112,777484,879376
19,1000,10,1000,2,9,716604,785199,829606
19,1000,10,1000,2,10,760213,831641,902979
19,1000,10,1000,2,11,707071,827511,955539
19,1000,10,1000,2,12,693058,907665,1426840
19,1000,10,1000,2,13,225407,267069,413686
19,1000,10,1000,2,14,129732,151923,193171
19,1000,10,1000,2,15,130526,149396,203810
19,1000,10,1000,2,16,124543,144145,205332
19,1000,10,1000,2,17,134174,152589,202476
19,1000,10,1000,3,0,27257,33498,44360
19,1000,10,1000,3,1,13359,19621,24182
19,1000,10,1000,3,2,12184,16604,22769
19,1000,10,1000,3,3,1264535,1430769,1606900
19,1000,10,1000,3,4,1337929,1520428,1701476
19,1000,10,1000,3,5,16444,21475,25234
19,1000,10,1000,3,6,1338965,1540182,1763147
19,1000,10,1000,3,7,11626,20961,27122
19,1000,10,1000,3,8,1351728,1556094,1776734
19,1000,10,1000,3,9,1342002,1553142,1794276
19,1000,10,1000,3,10,1336421,1518499,1639162
19,1000,10,1000,3,11,1327323,1522853,1703514
19,1000,10,1000,3,12,1357304,1579802,2208629
19,1000,10,1000,3,13,241669,301680,382359
19,1000,10,1000,3,14,96090,117062,154819
19,1000,10,1000,3,15,94838,113261,136892
19,1000,10,1000,3,16,92649,111989,141045
19,1000,10,1000,3,17,101744,116382,150563
19,1000,10,1000,4,0,28585,36130,46298
19,1000,10,1000,4,1,9481,15577,19603
19,1000,10,1000,4,2,9165,13646,17674
19,1000,10,1000,4,3,1427290,1581186,1970089
19,1000,10,1000,4,4,1458496,1669813,2109229
19,1000,10,1000,4,5,10481,16607,21126
19,1000,10,1000,4,6,1477815,2179090,6726671
19,1000,10,1000,4,7,11550,17855,32596
19,1000,10,1000,4,8,1619176,2099585,4740941
19,1000,10,1000,4,9,1595415,1811056,1956321
19,1000,10,1000,4,10,1608032,2521857,7710397
19,1000,10,1000,4,11,1545367,1913992,2735136
19,1000,10,1000,4,12,1519348,1741917,2123276
19,1000,10,1000,4,13,269863,328446,363296
19,1000,10,1000,4,14,70152,95033,103069
19,1000,10,1000,4,15,85521,97924,110386
19,1000,10,1000,4,16,83368,93025,116096
19,1000,10,1000,4,17,91120,97884,110897
19,1000,10,1000,5,0,28942,37193,47101
19,1000,10,1000,5,1,12764,14578,15940
19,1000,10,1000,5,2,10843,14154,16540
19,1000,10,1000,5,3,1653205,1861491,2304653
19,1000,10,1000,5,4,1566206,1921309,3007957
19,1000,10,1000,5,5,14640,16438,18881
19,1000,10,1000,5,6,1578829,1865087,2390749
19,1000,10,1000,5,7,12230,15277,18740
19,1000,10,1000,5,8,1642288,1903019,2727223
19,1000,10,1000,5,9,1692710,1901242,2409552
19,1000,10,1000,5,10,1697752,1868286,2299174
19,1000,10,1000,5,11,1712273,1885507,2069545
19,1000,10,1000,5,12,1634202,1815990,2097539
19,1000,10,1000,5,13,347413,365159,392160
19,1000,10,1000,5,14,78302,93169,114748
19,1000,10,1000,5,15,68002,85984,106041
19,1000,10,1000,5,16,73977,84085,106719
19,1000,10,1000,5,17,67349,88188,106649
19,1000,10,1000,6,0,29383,39717,49723
19,1000,10,1000,6,1,10874,13237,15004
19,1000,10,1000,6,2,8099,11720,14368
19,1000,10,1000,6,3,1700533,1938300,2357965
19,1000,10,1000,6,4,1680792,1867538,2095849
19,1000,10,1000,6,5,11991,13511,14552
19,1000,10,1000,6,6,1700779,2133863,4384219
19,1000,10,1000,6,7,10818,13753,17871
19,1000,10,1000,6,8,1786016,2060027,2562598
19,1000,10,1000,6,9,1777589,2046256,2387755
19,1000,10,1000,6,10,1791720,2010740,2229152
19,1000,10,1000,6,11,1797637,2157787,2907967
19,1000,10,1000,6,12,1777847,2106332,2841891
19,1000,10,1000,6,13,379137,420770,506928
19,1000,10,1000,6,14,67237,85218,99929
19,1000,10,1000,6,15,71571,87977,102273
19,1000,10,1000,6,16,63257,82340,102287
19,1000,10,1000,6,17,70039,85981,102174
19,1000,10,1000,7,0,30338,41606,51807
19,1000,10,1000,7,1,10593,11403,12853
19,1000,10,1000,7,2,9973,11207,12019
19,1000,10,1000,7,3,1757212,2048233,2482375
19,1000,10,1000,7,4,1766801,2248984,3672466
19,1000,10,1000,7,5,10674,12165,13372
19,1000,10,1000,7,6,1803691,2052547,2304285
19,1000,10,1000,7,7,9056,11562,13444
19,1000,10,1000,7,8,1870597,2296198,5010334
19,1000,10,1000,7,9,1882982,2071536,2379137
19,1000,10,1000,7,10,1872373,2336008,3949086
19,1000,10,1000,7,11,1872312,2264319,2849925
19,1000,10,1000,7,12,1823404,2057803,2355200
19,1000,10,1000,7,13,406104,439557,484693
19,1000,10,1000,7,14,68594,76037,83000
19,1000,10,1000,7,15,69526,78408,89387
19,1000,10,1000,7,16,63324,74654,82300
19,1000,10,1000,7,17,66869,79397,91663
19,1000,10,1000,8,0,33611,48140,62388
19,1000,10,1000,8,1,9669,11275,16253
19,1000,10,1000,8,2,9802,11121,16257
19,1000,10,1000,8,3,1987711,2880641,5298518
19,1000,10,1000,8,4,2125423,2554848,3095868
19,1000,10,1000,8,5,10324,10952,12190
19,1000,10,1000,8,6,2304609,2809608,3577551
19,1000,10,1000,8,7,9441,10402,11288
19,1000,10,1000,8,8,2390512,2791250,3297535
19,1000,10,1000,8,9,2396317,3489563,7125659
19,1000,10,1000,8,10,2373784,2748225,3219677
19,1000,10,1000,8,11,2403068,2896408,3535363
19,1000,10,1000,8,12,2264085,2843313,3934585
19,1000,10,1000,8,13,457226,502665,549499
19,1000,10,1000,8,14,66084,77594,87075
19,1000,10,1000,8,15,66016,77213,91576
19,1000,10,1000,8,16,69730,75045,93477
19,1000,10,1000,8,17,72543,77381,82785
19,1000,10,1000,9,0,42642,48815,54693
19,1000,10,1000,9,1,8521,9958,11039
19,1000,10,1000,9,2,8628,10287,17969
19,1000,10,1000,9,3,3196559,4142086,6215937
19,1000,10,1000,9,4,3447098,4117638,5787195
19,1000,10,1000,9,5,9456,9954,10743
19,1000,10,1000,9,6,3307314,4117598,5939588
19,1000,10,1000,9,7,9299,9841,10462
19,1000,10,1000,9,8,3422070,4468690,7319985
19,1000,10,1000,9,9,3483407,4253895,5865913
19,1000,10,1000,9,10,3438119,4196155,4903642
19,1000,10,1000,9,11,3494961,4574601,8092134
19,1000,10,1000,9,12,3408984,4291273,6320162
19,1000,10,1000,9,13,492701,518670,564860
19,1000,10,1000,9,14,65960,69719,78760
19,1000,10,1000,9,15,65770,70010,75032
19,1000,10,1000,9,16,65006,67090,69212
19,1000,10,1000,9,17,66791,71093,77142
19,1000,10,1000,10,0,45210,49615,53987
19,1000,10,1000,10,1,7866,9054,10648
19,1000,10,1000,10,2,8199,9071,10397
19,1000,10,1000,10,3,4449216,6136949,9837395
19,1000,10,1000,10,4,3582177,4669031,9392056
19,1000,10,1000,10,5,8471,8955,9429
19,1000,10,1000,10,6,4262945,5694323,8797640
19,1000,10,1000,10,7,8417,9069,9521
19,1000,10,1000,10,8,3649690,4580559,7824921
19,1000,10,1000,10,9,3982868,5684564,8491298
19,1000,10,1000,10,10,3647110,4315091,6281042
19,1000,10,1000,10,11,3805440,5200996,6416791
19,1000,10,1000,10,12,3643791,4545467,7712742
19,1000,10,1000,10,13,519761,544122,591823
19,1000,10,1000,10,14,61321,64643,67645
19,1000,10,1000,10,15,63798,65624,67780
19,1000,10,1000,10,16,61644,63258,66058
19,1000,10,1000,10,17,64439,67157,71264
19,1000,10,1000,11,0,45561,50017,59809
19,1000,10,1000,11,1,7215,9607,13401
19,1000,10,1000,11,2,7518,9269,13431
19,1000,10,1000,11,3,3594420,4980468,8453087
19,1000,10,1000,11,4,3855005,6518959,10778333
19,1000,10,1000,11,5,7752,8866,12848
19,1000,10,1000,11,6,5774183,7072693,8666579
19,1000,10,1000,11,7,7338,9420,14340
19,1000,10,1000,11,8,3882751,5862493,10621574
19,1000,10,1000,11,9,4499953,6736021,9860352
19,1000,10,1000,11,10,4010520,6220079,9239494
19,1000,10,1000,11,11,3874240,5888714,12763872
19,1000,10,1000,11,12,5169574,7306762,10138000
19,1000,10,1000,11,13,560032,601586,717645
19,1000,10,1000,11,14,56650,67106,94893
19,1000,10,1000,11,15,58792,71141,89127
19,1000,10,1000,11,16,55956,65959,82693
19,1000,10,1000,11,17,58258,69238,87017
19,1000,10,1000,12,0,45644,50365,54391
19,1000,10,1000,12,1,7141,12053,13797
19,1000,10,1000,12,2,10415,12695,14187
19,1000,10,1000,12,3,4190573,5507545,9665221
19,1000,10,1000,12,4,8583105,10289170,12737129
19,1000,10,1000,12,5,8068,12719,14338
19,1000,10,1000,12,6,8843015,9988625,12504472
19,1000,10,1000,12,7,7986,13407,16523
19,1000,10,1000,12,8,9218782,10238585,12532552
19,1000,10,1000,12,9,9107542,10385995,14570548
19,1000,10,1000,12,10,8879945,10079611,12803006
19,1000,10,1000,12,11,8702807,9543955,12079304
19,1000,10,1000,12,12,8625578,10279198,15062761
19,1000,10,1000,12,13,592514,666386,709028
19,1000,10,1000,12,14,57128,77774,91967
19,1000,10,1000,12,15,55166,73758,82058
19,1000,10,1000,12,16,254239,265725,278397
19,1000,10,1000,12,17,53530,78825,86152
20,1000,100,10,1,0,2087,2553,4453
20,1000,100,10,1,1,3346,4299,6839
20,1000,100,10,1,2,3182,4238,6743
20,1000,100,10,1,3,28428,32144,42830
20,1000,100,10,1,4,30084,35188,54821
20,1000,100,10,1,5,3184,3969,5955
20,1000,100,10,1,6,29501,33562,46457
20,1000,100,10,1,7,3577,4518,6702
20,1000,100,10,1,8,28786,32480,36477
20,1000,100,10,1,9,29047,33810,44158
20,1000,100,10,1,10,29071,33065,35746
20,1000,100,10,1,11,28836,33299,36805
20,1000,100,10,1,12,29385,32655,36748
20,1000,100,10,1,13,2668,3066,3542
20,1000,100,10,1,14,3018,3565,5241
20,1000,100,10,1,15,3071,3729,5801
20,1000,100,10,1,16,3661,4599,6843
20,1000,100,10,1,17,3219,3561,3964
20,1000,100,10,2,0,2018,2389,3097
20,1000,100,10,2,1,1695,2069,2708
20,1000,100,10,2,2,1711,2060,2616
20,1000,100,10,2,3,74154,90542,97726
20,1000,100,10,2,4,68077,85761,100751
20,1000,100,10,2,5,1635,2442,3610
20,1000,100,10,2,6,55181,78561,111410
20,1000,100,10,2,7,1621,2852,4061
20,1000,100,10,2,8,52104,84741,107224
20,1000,100,10,2,9,65148,82736,104669
20,1000,100,10,2,10,60419,84917,101089
20,1000,100,10,2,11,55418,87441,125179
20,1000,100,10,2,12,61977,83973,101635
20,1000,100,10,2,13,3091,4550,6476
20,1000,100,10,2,14,1805,2512,3747
20,1000,100,10,2,15,1895,2380,3976
20,1000,100,10,2,16,1838,2272,4190
20,1000,100,10,2,17,1754,2383,3551
20,1000,100,10,3,0,2138,2887,4524
20,1000,100,10,3,1,1204,1992,2595
20,1000,100,10,3,2,1495,2306,3070
20,1000,100,10,3,3,139599,164740,216192
20,1000,100,10,3,4,129369,161012,201858
20,1000,100,10,3,5,1625,2267,2779
20,1000,100,10,3,6,135398,163066,218074
20,1000,100,10,3,7,1230,2210,2709
20,1000,100,10,3,8,135346,162110,188387
20,1000,100,10,3,9,123976,151905,182753
20,1000,100,10,3,10,139746,164159,221178
20,1000,100,10,3,11,127006,160819,234304
20,1000,100,10,3,12,134994,157589,213053
20,1000,100,10,3,13,3042,4819,7526
20,1000,100,10,3,14,1146,1804,2539
20,1000,100,10,3,15,1501,1930,2952
20,1000,100,10,3,16,1254,1882,2792
20,1000,100,10,3,17,1228,1848,2699
20,1000,100,10,4,0,2232,3121,3967
20,1000,100,10,4,1,873,1637,2088
20,1000,100,10,4,2,1139,1832,2635
20,1000,100,10,4,3,150021,175811,202323
20,1000,100,10,4,4,148790,161916,180422
20,1000,100,10,4,5,800,1429,1774
20,1000,100,10,4,6,150830,169365,197569
20,1000,100,10,4,7,898,1592,1944
20,1000,100,10,4,8,153169,170413,194034
20,1000,100,10,4,9,135150,158525,172207
20,1000,100,10,4,10,148222,169773,190163
20,1000,100,10,4,11,151142,175357,200193
20,1000,100,10,4,12,149339,174901,211232
20,1000,100,10,4,13,4845,5436,6644
20,1000,100,10,4,14,882,1673,2014
20,1000,100,10,4,15,1204,1930,2483
20,1000,100,10,4,16,983,1676,2079
20,1000,100,10,4,17,940,1750,2071
20,1000,100,10,5,0,2134,3213,4069
20,1000,100,10,5,1,1116,1454,1631
20,1000,100,10,5,2,1301,1574,1782
20,1000,100,10,5,3,163387,189222,218800
20,1000,100,10,5,4,148920,173936,220651
20,1000,100,10,5,5,1049,1317,1407
20,1000,100,10,5,6,163961,184568,213269
20,1000,100,10,5,7,1159,1399,1691
20,1000,100,10,5,8,158993,178628,204750
20,1000,100,10,5,9,167126,185329,213541
20,1000,100,10,5,10,156268,173604,199276
20,1000,100,10,5,11,156528,171491,204328
20,1000,100,10,5,12,151260,173004,200007
20,1000,100,10,5,13,5207,6158,6920
20,1000,100,10,5,14,1080,1361,1561
20,1000,100,10,5,15,1355,1543,1667
20,1000,100,10,5,16,1179,1489,1643
20,1000,100,10,5,17,1196,1461,1609
20,1000,100,10,6,0,2279,3392,4611
20,1000,100,10,6,1,1111,1244,1356
20,1000,100,10,6,2,1364,1581,1807
20,1000,100,10,6,3,172874,197129,237429
20,1000,100,10,6,4,162372,187357,221904
20,1000,100,10,6,5,1083,1149,1253
20,1000,100,10,6,6,174683,203368,234860
20,1000,100,10,6,7,1126,1266,1538
20,1000,100,10,6,8,168718,205764,263052
20,1000,100,10,6,9,175832,196760,220050
20,1000,100,10,6,10,172732,203058,255997
20,1000,100,10,6,11,167963,198622,228043
20,1000,100,10,6,12,174916,196583,231224
20,1000,100,10,6,13,6005,6556,7019
20,1000,100,10,6,14,1240,1318,1461
20,1000,100,10,6,15,1469,1600,1717
20,1000,100,10,6,16,1310,1366,1419
20,1000,100,10,6,17,1257,1326,1380
20,1000,100,10,7,0,2336,3443,4042
20,1000,100,10,7,1,1062,1126,1222
20,1000,100,10,7,2,898,1540,1834
20,1000,100,10,7,3,184245,231976,466921
20,1000,100,10,7,4,176321,207218,316177
20,1000,100,10,7,5,939,999,1074
20,1000,100,10,7,6,189616,295229,1013752
20,1000,100,10,7,7,1001,1246,1825
20,1000,100,10,7,8,180438,268445,855450
20,1000,100,10,7,9,172103,216744,323037
20,1000,100,10,7,10,175934,216543,290956
20,1000,100,10,7,11,182634,218078,282187
20,1000,100,10,7,12,182241,220802,320919
20,1000,100,10,7,13,6018,6745,7795
20,1000,100,10,7,14,1008,1136,1308
20,1000,100,10,7,15,1416,1574,1734
20,1000,100,10,7,16,1089,1170,1245
20,1000,100,10,7,17,1074,1167,1284
20,1000,100,10,8,0,2368,3514,4067
20,1000,100,10,8,1,926,1015,1129
20,1000,100,10,8,2,905,1499,1902
20,1000,100,10,8,3,253462,302036,357539
20,1000,100,10,8,4,238150,289037,345846
20,1000,100,10,8,5,852,915,969
20,1000,100,10,8,6,273769,330092,401001
20,1000,100,10,8,7,949,1014,1117
20,1000,100,10,8,8,228117,288473,345356
20,1000,100,10,8,9,228522,272910,332945
20,1000,100,10,8,10,223388,268230,342794
20,1000,100,10,8,11,228101,276058,348568
20,1000,100,10,8,12,225199,275842,350767
20,1000,100,10,8,13,6620,6921,7278
20,1000,100,10,8,14,924,1002,1094
20,1000,100,10,8,15,1001,1482,1802
20,1000,100,10,8,16,981,1045,1137
20,1000,100,10,8,17,971,1031,1159
20,1000,100,10,9,0,2466,3478,4084
20,1000,100,10,9,1,854,943,1044
20,1000,100,10,9,2,910,1320,1562
20,1000,100,10,9,3,324385,379629,465765
20,1000,100,10,9,4,352395,400630,491667
20,1000,100,10,9,5,779,881,1133
20,1000,100,10,9,6,350331,424817,622090
20,1000,100,10,9,7,827,922,1082
20,1000,100,10,9,8,320713,1024308,6470417
20,1000,100,10,9,9,309092,453408,1136346
20,1000,100,10,9,10,314314,379355,453376
20,1000,100,10,9,11,314378,401635,609629
20,1000,100,10,9,12,332499,393407,485999
20,1000,100,10,9,13,6889,7142,7542
20,1000,100,10,9,14,876,941,975
20,1000,100,10,9,15,1023,1453,1676
20,1000,100,10,9,16,926,957,977
20,1000,100,10,9,17,886,940,1015
20,1000,100,10,10,0,3972,4131,4532
20,1000,100,10,10,1,790,938,1543
20,1000,100,10,10,2,927,1056,1606
20,1000,100,10,10,3,359819,577507,934155
20,1000,100,10,10,4,329427,531034,1201334
20,1000,100,10,10,5,702,823,1466
20,1000,100,10,10,6,342159,546716,1013673
20,1000,100,10,10,7,747,928,1490
20,1000,100,10,10,8,366020,474580,617094
20,1000,100,10,10,9,364677,435029,545163
20,1000,100,10,10,10,356114,451114,728334
20,1000,100,10,10,11,347174,502059,879968
20,1000,100,10,10,12,348644,512142,991016
20,1000,100,10,10,13,6985,7414,8555
20,1000,100,10,10,14,800,914,1169
20,1000,100,10,10,15,918,1116,1789
20,1000,100,10,10,16,844,935,1234
20,1000,100,10,10,17,823,904,1215
20,1000,100,10,11,0,3897,4043,4365
20,1000,100,10,11,1,732,1036,1427
20,1000,100,10,11,2,898,1049,1516
20,1000,100,10,11,3,376942,548776,915725
20,1000,100,10,11,4,379366,594896,868959
20,1000,100,10,11,5,660,926,1282
20,1000,100,10,11,6,387342,625108,1113583
20,1000,100,10,11,7,695,1017,1641
20,1000,100,10,11,8,366468,620415,1149495
20,1000,100,10,11,9,380150,530051,879343
20,1000,100,10,11,10,377592,680036,1168989
20,1000,100,10,11,11,377811,873401,2112128
20,1000,100,10,11,12,371580,724345,1224724
20,1000,100,10,11,13,7054,9615,13687
20,1000,100,10,11,14,745,1136,1363
20,1000,100,10,11,15,923,1041,1507
20,1000,100,10,11,16,771,1119,1470
20,1000,100,10,11,17,750,1072,1449
20,1000,100,10,12,0,4007,4108,4263
20,1000,100,10,12,1,1132,1241,1397
20,1000,100,10,12,2,901,1122,1660
20,1000,100,10,12,3,680819,958625,1318240
20,1000,100,10,12,4,666145,1240845,4016598
20,1000,100,10,12,5,1000,1162,1489
20,1000,100,10,12,6,696788,1040226,1806768
20,1000,100,10,12,7,828,1210,1360
20,1000,100,10,12,8,685733,1030440,1558474
20,1000,100,10,12,9,423425,641612,1205084
20,1000,100,10,12,10,676161,1258275,3458339
20,1000,100,10,12,11,679745,972055,1898620
20,1000,100,10,12,12,677712,1011727,2111936
20,1000,100,10,12,13,7729,11927,14079
20,1000,100,10,12,14,1114,1243,1348
20,1000,100,10,12,15,978,1344,1640
20,1000,100,10,12,16,2932,3172,3667
20,1000,100,10,12,17,1126,1196,1233
21,1000,100,100,1,0,20818,28958,42141
21,1000,100,100,1,1,33316,41991,65174
21,1000,100,100,1,2,34466,40128,62331
21,1000,100,100,1,3,271748,298438,334888
21,1000,100,100,1,4,292686,323182,391938
21,1000,100,100,1,5,33535,40186,49692
21,1000,100,100,1,6,281788,308327,355634
21,1000,100,100,1,7,32293,38246,52170
21,1000,100,100,1,8,288690,314896,344645
21,1000,100,100,1,9,286267,321336,365378
21,1000,100,100,1,10,292221,323871,345706
21,1000,100,100,1,11,286182,321678,344486
21,1000,100,100,1,12,308298,330488,360379
21,1000,100,100,1,13,29946,35736,56239
21,1000,100,100,1,14,33194,38246,49117
21,1000,100,100,1,15,32737,35423,42099
21,1000,100,100,1,16,34340,39921,52736
21,1000,100,100,1,17,30213,36785,44543
21,1000,100,100,2,0,21167,25153,30171
21,1000,100,100,2,1,17511,24437,35037
21,1000,100,100,2,2,17845,24558,32020
21,1000,100,100,2,3,732204,900143,1031420
21,1000,100,100,2,4,725940,878937,1175168
21,1000,100,100,2,5,17572,23616,39380
21,1000,100,100,2,6,757593,886706,1128840
21,1000,100,100,2,7,17059,21772,27246
21,1000,100,100,2,8,741917,839603,947225
21,1000,100,100,2,9,718331,824829,985619
21,1000,100,100,2,10,705321,826750,958864
21,1000,100,100,2,11,741479,855958,958215
21,1000,100,100,2,12,688777,829966,989850
21,1000,100,100,2,13,34473,42047,51706
21,1000,100,100,2,14,19272,23067,33882
21,1000,100,100,2,15,18171,23001,28781
21,1000,100,100,2,16,18170,22445,35317
21,1000,100,100,2,17,18424,22827,29918
21,1000,100,100,3,0,21598,28658,39434
21,1000,100,100,3,1,12718,18821,26786
21,1000,100,100,3,2,12228,16344,22818
21,1000,100,100,3,3,1327003,1530770,2035630
21,1000,100,100,3,4,1320382,1458990,1698082
21,1000,100,100,3,5,12327,17924,22906
21,1000,100,100,3,6,1326280,1487602,1660066
21,1000,100,100,3,7,12097,20179,26120
21,1000,100,100,3,8,1388072,1488785,1656833
21,1000,100,100,3,9,1329111,1497196,1784820
21,1000,100,100,3,10,1363932,1530085,1836837
21,1000,100,100,3,11,1388091,1591684,1843834
21,1000,100,100,3,12,1351198,1619632,2543739
21,1000,100,100,3,13,39025,51808,77692
21,1000,100,100,3,14,15900,20655,29137
21,1000,100,100,3,15,14001,20577,27811
21,1000,100,100,3,16,17455,20587,26531
21,1000,100,100,3,17,13755,18540,25692
21,1000,100,100,4,0,22371,29527,39594
21,1000,100,100,4,1,11079,15801,19703
21,1000,100,100,4,2,9997,14045,18077
21,1000,100,100,4,3,1540620,1737075,1998825
21,1000,100,100,4,4,1462082,1646098,2132227
21,1000,100,100,4,5,13454,17676,20190
21,1000,100,100,4,6,1443020,1651696,1966046
21,1000,100,100,4,7,8860,14689,20103
21,1000,100,100,4,8,1554517,1714798,2003064
21,1000,100,100,4,9,1520136,1731617,2373370
21,1000,100,100,4,10,1518199,1717153,1903545
21,1000,100,100,4,11,1483991,1698830,2340509
21,1000,100,100,4,12,1479199,1711187,2015522
21,1000,100,100,4,13,44342,54138,66362
21,1000,100,100,4,14,10822,15118,19880
21,1000,100,100,4,15,11531,16530,21749
21,1000,100,100,4,16,10928,15395,20458
21,1000,100,100,4,17,10526,14869,20016
21,1000,100,100,5,0,27182,31231,38301
21,1000,100,100,5,1,13242,14944,16627
21,1000,100,100,5,2,10909,14040,16974
21,1000,100,100,5,3,1651942,1900907,2304188
21,1000,100,100,5,4,1580021,1888819,3038164
21,1000,100,100,5,5,12265,14717,16846
21,1000,100,100,5,6,1567253,2086145,5256709
21,1000,100,100,5,7,10158,14692,18423
21,1000,100,100,5,8,1627557,1807117,2011931
21,1000,100,100,5,9,1616073,1777030,1964534
21,1000,100,100,5,10,1619935,1817061,2098838
21,1000,100,100,5,11,1619399,1815745,2097470
21,1000,100,100,5,12,1617963,1754683,2135186
21,1000,100,100,5,13,51677,61420,72089
21,1000,100,100,5,14,8208,14448,16879
21,1000,100,100,5,15,10006,14181,17488
21,1000,100,100,5,16,8724,14479,16627
21,1000,100,100,5,17,13293,14883,17322
21,1000,100,100,6,0,24169,34437,52672
21,1000,100,100,6,1,12090,12987,14316
21,1000,100,100,6,2,9931,12912,14017
21,1000,100,100,6,3,1763888,2081245,3094082
21,1000,100,100,6,4,1700613,1928764,2229701
21,1000,100,100,6,5,11209,12335,14074
